,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
6350,16067817,Blackburn Lake Primary School,886.6448352139912,1058.8220855647535
6351,16067815,Footscray Primary School,470.745107904856,587.9323878329091
6352,16067813,Bayswater West Primary School,897.0204853591321,1104.818321602575
6353,16067807,Glen Huntly Primary School,235.23745030418695,561.8085621762929
6354,16067811,St Francis Xavier School,1409.5545857219818,2107.588787347542
6355,16067809,St Mary Magdalen's Parish Primary School,561.8665476916931,666.2070419567494
6356,16067808,Corpus Christi School,384.3343619560293,748.9064405570944
6357,16067805,St Timothy's School,306.8471706828189,638.0911268603677
6358,14978068,St Anthony's School,150.4644163443673,500.9763353374365
6359,16067802,Nelson Park School,820.1243041997609,946.844212391873
6360,16067799,Manor Lakes P-12 College,422.25115178733984,859.7856604017703
6361,16067798,Windsor Primary School,600.0913722373426,614.2696769256653
6362,16067792,Springside West Secondary College,1249.66400161175,1874.5034688976864
6363,16067771,Our Lady of the Way Catholic Primary School,223.11073523966024,1596.5166131706676
6364,16067763,St Peter Apostle School,288.1215580640934,634.6755030033704
6365,16067752,St Monica's School,166.6505022196438,837.8685991928996
6366,16067747,Swan Hill Primary School,544.5922799244413,954.0127523251294
6367,16067744,SEDA College (Victoria) - Hawthorn Talented Player Program (TPP),228.11106634419707,504.6556647511755
6368,16067730,Geelong Grammar School - Toorak campus,397.0337722003755,576.5470116380378
6369,16067724,Holy Spirit Parish School,195.938627676717,261.7155836442168
6370,16067726,Mother of God School,451.9186986455844,770.8418223802519
6371,16067725,Wesley College - St Kilda Road Junior Campus,132.38805511626296,507.94019574593403
6372,16067722,St Vincent de Paul's School,222.1740707307021,656.5849218978275
6373,16067690,Truganina P-9 College,911.8722943619388,1186.0341886984709
6374,16067719,Point Cook Prep - Year 9 College,388.49841951831513,853.960053796602
6375,16067707,St Pius X School,413.6133266590415,1124.8465622962142
6376,16067705,Haileybury Girls College - City Campus,134.65331253810027,225.35001574854297
6377,16067703,St Mary's School,680.6124990343512,929.8012807242585
6378,16067704,Garrang Wilam Primary School,1097.492210599202,1795.0168465759707
6379,16067702,Melbourne Girls College,443.183874314614,485.25859812843237
6380,16067697,Truganina South Primary School,1061.039335697657,1631.3319288983848
6381,16067687,Haileybury Girls College - City Campus,288.850101804195,395.05569293558165
6382,16030109,Prahran High School,374.71269875332456,431.82579091773346
6383,14738847,Sacred Heart School,344.52366516008743,419.54034633176155
6384,16067657,Woodend Primary School,1662.5305180877972,2147.82295214278
6385,16067649,Wesley College - St Kilda Road Junior Campus,246.0294924083028,622.4995719375423
6386,16067648,Kensington Primary School,493.06822289670345,677.8306677511515
6387,16067638,St Kilian's School,758.5311303606577,889.1673942392821
6388,16067635,Casey Grammar School,803.2048104944423,840.1050747097942
6389,16067634,Ararat Secondary College,766.4145682766804,1337.3734811695201
6390,16067633,Our Lady's School,508.4083523504231,928.8801536430074
6391,16066468,St Francis de Sales School,525.1549904936493,767.8014867425865
6392,16067632,Mount Eliza Secondary College,316.97465435721926,749.4821216474962
6393,15281179,St Paul's School,900.880543142279,997.2735326791602
6394,16067630,Mont Albert Primary School,501.89845879166194,706.4365956713885
6395,16067628,Rockbank Primary School,1177.4435770239904,3369.0594795270245
6396,16067621,Kensington Primary School,553.4955927737147,795.5105725552129
6397,16067619,Hester Hornbrook Academy - City Campus,355.8281564544558,580.1759917332098
6398,16067617,Lindenow Primary School,1146.3871801122768,7635.395618861248
6399,16067607,SEDA College (Victoria) - Cricket Australia - Box Hill,312.0592229356214,449.52971535937786
6400,16067606,River City Christian College,888.7786602261641,967.3191939350872
6401,16067604,OneSchool Global Vic,1248.4208713629216,1290.7274552475794
6402,16067601,Aintree Primary School,2961.1907480210743,3008.5231641113987
6403,16067598,Ozford College - Ozford College Campus,48.952388475844536,125.45481750704118
6404,16067591,Caroline Chisholm Catholic College - Christ The King Campus,219.1954556894428,425.59443693620534
6405,16067580,Mary Immaculate School,810.0979193318957,965.3136927141592
6406,16067590,Clyde Primary School,1133.5772518058704,1402.4797649907478
6407,11293885,River Nile School,604.1418945362216,679.4243323052395
6408,16067585,St Anthony's School,1522.1201931604362,1605.0319031001582
6409,16067582,SEDA College (Victoria),838.3583171679392,897.7973582087275
6410,16067581,Camberwell High School,697.1130516342541,855.1163541630003
6411,15626282,St Margaret Mary's School,372.95102844901766,729.6567497961627
6412,9445468,Hester Hornbrook Academy,341.28695610194325,711.2305531136612
6413,16067575,Glen Huntly Primary School,926.7524610229558,1025.232110524821
6414,16067573,Newington Primary School,633.7289598376858,906.5800403042925
6415,16067570,Laburnum Primary School,481.1518576647355,562.224574562896
6416,16067562,Methodist Ladies' College,127.19475197580512,420.497967712298
6417,15848622,Yarraville West Primary School,126.88463844236249,294.20550960916415
6418,16067555,Rossbourne School,324.6264004840407,411.1374076594096
6419,16067554,Methodist Ladies' College,261.6914336931027,463.32170081258573
6420,16067552,Xavier College,261.1259523275578,475.6320120871962
6421,16067543,Hester Hornbrook Academy,488.68611917475545,558.3803785232325
6422,16067537,Our Lady Star of the Sea School,568.2004949618581,3189.2802528999546
6423,16067527,Kew High School,661.7376065217677,869.0883597805433
6424,16067517,Camberwell Girls Grammar School,350.68555279116816,543.3768908786102
6425,16067516,Swinburne Senior Secondary College,654.3023655299055,710.9126246101356
6426,16067511,Our Lady of Lourdes School,304.0196800124044,750.3266082846972
6427,16067509,Stevensville Primary School,532.3855779780683,917.919431311133
6428,16067507,Chatham Primary School,265.4050172197673,651.2640830497407
6429,16067505,Kilsyth Primary School,821.315331766985,1353.6488335617767
6430,16067506,Moonee Ponds West Primary School,703.9724062039342,787.9985971351838
6431,16067503,Our Lady of Sion College,771.1591044355966,958.4014476438009
6432,16067502,Eltham College - Lonsdale Street Campus,136.94079397196697,338.03070341649664
6433,16067497,Wattle Park Primary School,867.6965697172141,1154.9195715273415
6434,16067490,Camberwell Primary School,659.0442948760017,782.6452751058682
6435,16067489,Our Lady of Perpetual Succour School,717.8356378202766,987.1894113836653
6436,16067486,Siena College Ltd,712.9610378892002,743.5036240396603
6437,16067480,Glenferrie Primary School,99.67725982210744,311.5436075378604
6438,16067472,St Patrick's School,429.45157890118537,823.138387523124
6439,16067471,Giant Steps Melbourne,1223.0322337355408,1409.0524465511828
6440,16067461,Christian College Institute of Senior Education - Arts/Technology Centre Villa Paloma Campus,1290.281578863861,1702.5536533815978
6441,16067455,St Timothy's School,168.51116202447614,778.5006136850485
6442,16067452,Caledonian Primary School,705.0270528920182,1007.8661739339531
6443,16067451,Specimen Hill Primary School,580.8178585729326,1162.3456292066232
6444,16067447,Penola Catholic College - Glenroy Campus,243.58271889120888,634.0535980729386
6445,16067445,Giant Steps Melbourne,592.2804477422219,867.9898352468039
6446,16067441,Hester Hornbrook Academy - City Campus,125.9498156890296,492.5217856975825
6447,16067439,Our Lady of Good Counsel School,212.939445596581,399.884545523575
6448,16067435,Andale School,567.8877201764376,678.406309943115
6449,16067434,Kew Primary School,178.85084021063813,281.7242111571763
6450,16067431,Exford Primary School,3280.48193760566,3776.177829321663
6451,15092162,Kamaruka - Primary Campus,221.0840334927553,394.42181019516926
6452,16067425,Cranbourne Carlisle Primary School,984.9423915623378,1511.5880008816355
6453,13926650,Gilson College - Mernda Campus,435.08154835876286,893.3165970198992
6454,16067409,Balwyn High School,536.6996141717278,665.2133182292324
6455,16067408,Hester Hornbrook Academy,477.1069930420347,538.8909914027505
6456,16067406,Armadale Primary School,354.31227949118943,452.7863168294177
6457,16067404,Manorvale Primary School,438.8681841342409,1059.4084282125998
6458,16067403,Gilmore College For Girls,376.496933997508,585.2287319188019
6459,16067395,Stott's Colleges,422.9804339503798,528.9266727224516
6460,16067396,Beth Rivkah Ladies College,86.29029679645367,258.65805165557555
6461,16067391,Moe Primary School,868.6392450368214,1545.4658323197218
6462,9468034,Thomastown Meadows Primary School,109.36724557785814,533.9120411922225
6463,16067388,Aberfeldie Primary School,395.9953104730749,481.6642844504665
6464,16067387,MacKillop Specialist School - MacKillop Education Caulfield,788.2159019264209,795.1063984086431
6465,14788274,Macarthur Street Primary School,193.7437353531948,521.4325864205142
6466,16067384,Berengarra School - Café Education,641.0811095040518,768.0483223843135
6467,16067381,St Anthony's School,382.2377412314547,865.2053713966112
6468,16067380,South Melbourne Primary School,266.4632628260653,529.6522202367038
6469,16067376,Carlton Primary School,433.58771925494057,787.2601380833013
6470,9583137,Eaglehawk North Primary School,1293.6985777618588,1636.7817397728604
6471,16067367,Pleasant Street Primary School (Ballarat),502.2210262751648,794.5266455588425
6472,16067366,St Roch's School,418.8634093401048,736.1075536469135
6473,16067359,St Jude's School,585.8554819228228,847.3122847787909
6474,16067357,Lumen Christi School,2168.560208210192,2509.634329707199
6475,16067352,Scotch College,132.8122887924788,420.89965990515316
6476,16067349,Fitzroy Primary School,278.1245351373236,488.3271512890099
6477,16067345,Hartwell Primary School,187.5226313302601,793.7532805765468
6478,14979904,Moonee Ponds Primary School,725.3850222141743,905.9505071193931
6479,16067330,St Cecilia's School,926.6873254192848,1121.9094440739452
6480,16067329,Beaconsfield Primary School,182.1678468330891,465.9868089881058
6481,16067326,St Cecilia's School,926.6873254192848,1121.9094440739452
6482,16067314,Footscray City College,451.6115730613226,585.511696790769
6483,16067313,Holmes Grammar School,836.6383777356822,892.2383637277334
6484,16067309,Coburg North Primary School,260.50828950431577,661.8671564474968
6485,16067294,Trinity Catholic School,114.09453932390096,320.1048372577408
6486,16067291,St Thomas More's School,517.8348202871745,643.5088326290182
6487,16067278,Glen Huntly Primary School,326.6858736543336,547.2729788050589
6488,14951685,Eltham College - Lonsdale Street Campus,362.3625709073845,626.4086363047746
6489,16067262,Tullamarine Primary School,222.5891208900354,1224.3048624507433
6490,16067261,Tullamarine Primary School,222.5891208900354,1224.3048624507433
6491,16067260,Tullamarine Primary School,222.5891208900354,1224.3048624507433
6492,16067259,Tullamarine Primary School,222.5891208900354,1224.3048624507433
6493,16067257,Tullamarine Primary School,606.808628704345,1003.5111192423734
6494,16067247,Melton South Primary School,1711.8994999732824,1890.598135543062
6495,16067246,Eltham College - Lonsdale Street Campus,478.1465503959154,616.682282698026
6496,16067245,Copperfield College,723.3732560678527,922.4581683579772
6497,16067244,Catholic Regional College Caroline Springs,375.5966564570863,662.9652842747488
6498,16067243,Kororoit Creek Primary School,563.1066182737776,848.4364415797103
6499,16067217,Glen Huntly Primary School,358.26686607139703,592.5574567339476
6500,11720182,St Kevin's School,332.7499538934408,525.0420369963759
6501,16067212,St Joseph's School,217.2245528185615,426.1548100976618
6502,16067211,Carlton North Primary School,199.17600305293655,328.8565492669091
6503,16067209,Stott's Colleges,455.4966279622825,543.4822291580532
6504,16067206,St Scholastica's School,859.8801155377768,1299.1297146051506
6505,16067200,Alamanda K-9 College,449.1857236168408,1755.216604638893
6506,16067192,Clayton North Primary School,878.5942384588305,1261.9208358235762
6507,14436217,Eltham College - King Street Campus,751.7049849509725,819.7130407153435
6508,16067174,University High School,482.2260433558479,692.7056937608105
6509,15525827,Bridgewood Primary School,115.17493997389114,947.9146826821784
6510,16067159,Yeshivah College,461.77854088192447,602.0825687934499
6511,16067152,The King David School - Junior School,526.6954977653628,656.8032398344094
6512,16067143,St Paul's Primary School,984.67565541148,1157.803154159554
6513,14527612,Essendon Primary School,460.1216970780474,674.0133040883162
6514,16067130,Davis Creek Primary School,869.6481488755201,948.8297450273053
6515,16067127,St Timothy's School,324.8474266070884,784.271475803435
6516,15379751,St Anthony's School,1674.1227390332426,1783.2570760887654
6517,16067119,St John's School,79.58366400946932,396.9804470504852
6518,14629785,Eltham College - King Street Campus,136.86393519280682,329.19778120975315
6519,15220874,Stott's Colleges,455.4966279622825,543.4822291580532
6520,16067090,Mentone Primary School,492.80488134765216,574.8827155269195
6521,16067088,Auburn Primary School,251.06194644618296,557.6621371038954
6522,16067087,Auburn Primary School,251.06194644618296,557.6621371038954
6523,16067081,Gilson College - Mernda Campus,859.4295455465303,1623.7584093191088
6524,14812311,Baden Powell P-9 College-Tarneit Campus,236.5390900164222,385.22469833438436
6525,16067070,Carlton Primary School,264.9560743547081,565.4217334766744
6526,16067063,Ocean Grove Primary School,1289.2386296065808,2284.4511545975806
6527,16067059,Blackburn Primary School,618.4636767163723,778.5742845745855
6528,16067056,St Michael & St John's School,513.6227030107278,579.49440156258
6529,16067054,Burwood Heights Primary School,850.137196460312,938.1746108097667
6530,16067046,Maranatha Christian School - Officer Campus,427.1099905654545,984.5695570859233
6531,16067042,Haileybury Girls College - City Campus,60.75656210161655,210.60725235871936
6532,16067039,St Margaret's School,565.1979405696718,701.2762034351018
6533,16067037,Wangaratta West Primary School,744.0365046909154,1228.1060824478454
6534,16067034,Holmes Grammar School,830.2835999834539,848.5487396712186
6535,16067035,St Scholastica's School,290.57438449350934,789.098364205834
6536,16067031,SEDA College (Victoria),212.53950017268167,577.8923133203057
6537,11701338,Debney Meadows Primary School,300.32530718751144,476.92689723742546
6538,16067029,John Monash Science School,866.212758070326,1311.427996997674
6539,16067030,SEDA College (Victoria),212.53950017268167,577.8923133203057
6540,16067028,Malvern Central School,528.3728311636872,675.9436829916417
6541,16067027,Malvern Central School,528.3728311636872,675.9436829916417
6542,16067018,Lumen Christi School,1957.8216563122187,2297.24499548906
6543,16067015,Point Cook Senior Secondary College,357.49318897894653,723.4857213248038
6544,16067005,Haileybury Girls College - City Campus,324.52775676986454,456.7050900114643
6545,16067000,St Anthony's School,3772.7894114426526,3892.026588370239
6546,16066989,SEDA College (Victoria),323.98112538597985,716.8694083792549
6547,16066987,St Monica's School,346.14754852533,916.9428062890807
6548,16066959,Kamaruka - Primary Campus,353.38417714946985,447.9798596498155
6549,12594909,Gladesville Primary School,773.6702798430179,1310.3767757028224
6550,16066950,Loreto Mandeville Hall,605.0293978178307,637.0244214523212
6551,16066946,Middle Park Primary School,222.27079825317128,749.8956156753997
6552,16066944,Brunswick South Primary School,136.03820858644863,514.9056191640856
6553,16066940,Our Lady of Perpetual Help School,936.0351259031702,987.0774245619799
6554,16065590,Beeac Primary School,2656.766045128913,14297.79532778685
6555,16066917,Malvern Primary School,280.07441713977374,881.0215294742267
6556,16066911,St Peter's College - Clyde North Campus,440.3645525792438,660.8704330749498
6557,16066902,Noble Park Secondary College,874.9869034342927,972.6626061737297
6558,16066903,Garrang Wilam Primary School,584.1698081985279,1306.5092966200866
6559,16066898,Heathdale Christian College,706.498839910307,957.7303693078406
6560,16066896,Clyde Primary School,894.2687593660633,1281.6607761919663
6561,16066895,St Michael's Grammar School,347.07136199905534,456.4830362691875
6562,16066891,Erasmus Primary School,344.2506416069673,454.06520569054925
6563,14026486,Kamaruka,128.96203223342457,328.1093814785751
6564,16066886,St Ita's School,576.9432345176201,1197.1915621124429
6565,15820192,SEDA College (Victoria) - Building and Construction - Dandenong,605.0918463358335,823.1197276687963
6566,16066882,Rossbourne School,95.95330915010994,453.09342279337505
6567,16066880,St Leonards Primary School,242.8185859154008,7065.896542917282
6568,16066877,Carey Baptist Grammar School,253.19833860698944,445.23525406320255
6569,16066864,Doveton College,463.2520505500988,783.1742981347243
6570,16066862,Ballan Primary School,331.8574798977631,6911.642857357285
6571,16066859,Manor Lakes P-12 College,2986.8694147209067,3312.368212152503
6572,16066842,Melba Secondary College,377.2671276963962,791.1794844856312
6573,16066843,St John Bosco's School,184.31199789187897,543.5484168795416
6574,16066841,Berengarra School - Café Education,645.2400655516877,861.1943964825459
6575,16066838,Our Lady of Lourdes School,513.9476426863412,765.4595302496028
6576,16066832,Brunswick South Primary School,114.0260692332899,456.69309042797113
6577,16066822,Stott's Colleges,410.4973660394819,535.6892691344677
6578,16066817,MacKillop Specialist School - Flexible Learning Centre Maidstone,320.6117272326158,635.9992726123925
6579,16066814,Coburg North Primary School,150.9427730193475,750.2208649257124
6580,16066805,Melbourne Grammar School - Wadhurst Campus,344.3803480315899,522.300460783999
6581,16066798,St Monica's Primary School,377.122358024084,637.0279789051774
6582,14405880,Glenroy Central Primary School,538.6874021098546,618.8403444113815
6583,16066795,Ozford College,243.13289145090727,264.88922838326147
6584,15334446,Newcomb Secondary College,271.3462992009006,459.5139692580724
6585,16066788,St Paul's Kealba Catholic School,173.8327995486318,1064.0984444619673
6586,10149398,Stevensville Primary School,565.6958916424926,874.5003237137856
6587,16066780,MacKillop Specialist School - Flexible Learning Centre Maidstone,1113.0338883409424,1229.9465383470308
6588,16066767,SEDA College (Victoria) - AFL - Werribee,1328.5885562894898,1335.9985471276134
6589,16066766,Ainslie Parklands Primary School,604.9488283437149,700.0715646903724
6590,16066763,St Monica's School,346.14754852533,916.9428062890807
6591,16066750,Eltham College - Lonsdale Street Campus,428.0180692650465,542.2374074672397
6592,16066747,Elsternwick Primary School,285.89188286914145,574.2434184025786
6593,16066737,Wattle Park Primary School,658.5452389429088,757.8934749729023
6594,16066736,Wattle Park Primary School,658.5452389429088,757.8934749729023
6595,15575268,Heatherton Christian College - Wyndham Christian College,1431.0238753317549,1612.0069778551103
6596,16066722,Melbourne Montessori School,758.1931416383626,801.5377858666275
6597,10304590,Eaglehawk Secondary College,662.0930573244754,773.8386389023194
6598,16066714,Birralee Primary School,765.2458582955906,975.2583710524144
6599,16066708,Mount St Joseph Girls' College,689.3380375293492,1090.9642788051003
6600,16066693,Victorian College Of The Arts Secondary School,698.2165999227265,779.97972288056
6601,15748028,Keelonith Primary School,367.21160546142846,956.8064073529766
6602,16066672,Thomastown Primary School,602.1110871128795,751.1795694902661
6603,16066666,Shelford Primary School,11514.712463927057,19929.539175993952
6604,11593476,Gilson College - Mernda Campus,478.1477568735195,1324.5135896461654
6605,16066658,Mount Pleasant Primary School,390.316976998036,882.1525338145472
6606,16066650,Coatesville Primary School,171.56108884570853,362.6563568776052
6607,16066644,Huntingtower School,251.4343273313318,433.81662278086986
6608,16066641,Sunbury Downs Secondary College,809.2588257349269,830.7099237190881
6609,16066634,Aitken College,341.0341888016358,1016.980331213398
6610,15216931,Altona Primary School,399.3246677070423,512.8784383894869
6611,14978035,Huntingdale Primary School,465.2163221513576,1067.5041564454239
6612,16066618,St Aloysius' School,143.37883915442097,729.9083735797273
6613,16066609,Bulleen Heights School-Manningham Road Campus,258.92642619453875,914.4585585489293
6614,16066608,St Monica's School,346.14754852533,916.9428062890807
6615,16066606,Annunciation School,677.1101222391936,1148.1699405592299
6616,16066596,Beveridge Primary School,2485.886568715828,4619.735409532668
6617,16066602,Wattle Park Primary School,484.3080520566224,638.7518026304655
6618,16066581,Hester Hornbrook Academy - City Campus,125.9498156890296,492.5217856975825
6619,10881344,Catholic Regional College Sydenham,710.3254711192835,792.7690996543434
6620,16066592,St Francis Xavier's School,121.3392491544929,274.08059893976525
6621,16066591,Docklands Primary School,164.22857785967605,702.0450979862989
6622,16066589,Edgars Creek Secondary College,364.5462872126399,671.7936402880351
6623,16066588,Meadow Heights Primary School,876.1269325899003,1603.3849878514739
6624,16066583,St John the Apostle Catholic Primary School,971.1170012727353,1397.7628675767253
6625,16066580,Corpus Christi School,260.1286381731491,649.7037162419239
6626,16066573,Carrum Primary School,326.27096337614194,1288.609517930561
6627,16066570,Springvale Rise Primary School,516.4686540551365,789.5821670757324
6628,16066563,Kamaruka,190.13528367302055,343.48149538962025
6629,16066559,Yesodei HaTorah College,345.0451504412798,765.5952481880113
6630,16066555,Old Orchard Primary School,294.7230832660136,751.8630800986315
6631,16066546,Ivanhoe Grammar School - University Campus,311.6777221833884,914.869964946006
6632,16066545,Yesodei HaTorah College,329.27255508275294,739.6633039400443
6633,16066537,Vermont Secondary College,507.1026877621831,1052.0885322245
6634,16066534,Forest Street Primary School,589.2782264017376,801.7433908276067
6635,16066524,Newtown Primary School,63.189083768705984,437.2193845149275
6636,16066522,Eltham College - Lonsdale Street Campus,362.3625709073845,626.4086363047746
6637,16066518,Bridgewood Primary School,399.3622434407861,1064.95656314154
6638,16066514,St Leonard's College,164.03101106029033,190.0677575903512
6639,16066512,Kamaruka - Primary Campus,352.783176426341,451.84158121909974
6640,16066511,Victorian College Of The Arts Secondary School,468.6521532839436,592.3138208710049
6641,16066506,Camberwell Primary School,250.44214157226915,707.0620781686358
6642,16066504,St Timothy's School,468.2250421879865,727.7394225479767
6643,9532557,Prahran High School,357.29553440839373,488.57314812281084
6644,15377833,Hume Anglican Grammar - Donnybrook Campus,3053.143456010932,4887.066519687051
6645,16066490,Sophia Mundi Steiner School,532.655120006307,676.2535899508151
6646,16066481,Preston Reservoir Adult Community Education Inc | PRACE College,429.764536771877,693.0392664415604
6647,16066471,Doxa School Bendigo,619.3638025844813,779.6442124226414
6648,16066454,St John Vianney's School,550.1602510061522,672.2481754950936
6649,16066450,Kamaruka - Primary Campus,637.7713389852051,777.2838044119925
6650,16066445,Wodonga Senior Secondary College-Benalla Flexible Learning Centre,467.424088469183,708.2792346442038
6651,11271642,St Gerard's School,541.5097802312984,561.0207632278858
6652,16066436,Geelong Grammar School - Toorak campus,680.3926582594343,817.9389861037527
6653,15113111,Caulfield Primary School,147.5262484092105,403.3499783826507
6654,16066433,Gisborne Primary School,1136.7567954626684,1230.2248332263664
6655,16066431,Eltham College - Lonsdale Street Campus,616.1306395990982,695.4060095998767
6656,16066432,Carnegie Primary School,476.9892304092084,560.0349641658294
6657,16063987,St Joseph's School,124.39909774363092,8694.242888205912
6658,16066428,Sydenham - Hillside Primary School,940.1489768295928,1163.8893662131338
6659,16066426,Lumen Christi School,2168.560208210192,2509.634329707199
6660,16066422,Holy Spirit School,266.08838840433083,677.433877456211
6661,16066421,Tooradin Primary School,835.9339758301619,11460.700756230939
6662,16066415,Mullum Primary School,625.5128400199209,792.5411765717404
6663,16066414,Barwon Heads Primary School,1699.8071039446168,5323.786046367716
6664,16066413,Strathcona Baptist Girls' Grammar,438.3106095051999,583.0290381288829
6665,16066412,Lower Plenty Primary School,513.0165978901682,895.8373070447968
6666,16066411,Boronia Heights Primary School,664.3922738533915,1023.261887743929
6667,16066402,Tintern Grammar,1044.531271004776,1196.190881232702
6668,16066385,Eltham College - King Street Campus,256.37937744357464,376.9426950744078
6669,16066381,Amsleigh Park Primary School,256.3650917747208,786.6353330089496
6670,16066379,Footscray West Primary School,680.2873847907782,826.656233120057
6671,16066377,Brunswick North West Primary School,542.9973965991729,887.7810219991146
6672,16066375,Rangebank Primary School,698.5442955507621,1510.88067014246
6673,16066373,Westall Secondary College,1010.7587151833028,1163.795525909413
6674,14805859,Hughesdale Primary School,926.823285924729,1025.2180158107558
6675,16066371,River Gum Primary School,1223.0928587785656,1397.645532391179
6676,16066369,Holy Saviour Parish School,224.41095960786024,246.11600577662009
6677,16066362,Springside Primary School,4485.781376919226,4538.276075694547
6678,16066358,Emmanuel College - Notre Dame Campus,581.6087363492143,750.5817165459057
6679,16066356,Hester Hornbrook Academy - Prahran Campus,179.33409684138914,317.388024564953
6680,16066355,Brunswick North West Primary School,268.1688148757015,619.6598958064741
6681,14564772,Alamanda K-9 College,195.5998314736946,1466.229282508811
6682,16066353,Ramlegh Park Primary School,647.5836441673771,1194.8955691900717
6683,16066346,SEDA College (Victoria) - Cricket Australia -  Carlton,198.56736289390344,395.56221316938644
6684,14747430,Featherbrook P-9 College,647.4417405503266,1582.9425274854457
6685,16066328,Advance College of Education Incorporated - Mornington Campus,808.0476427555172,1711.0400337355816
6686,16066322,Lyndhurst Secondary College,537.067625915397,683.1093049022039
6687,16066321,Kennington Primary School,471.221532926948,870.2384580007152
6688,9564678,St Joseph's School,637.920085005247,850.1306661109453
6689,16066312,St Michael's School,158.3383109660053,491.73257044486445
6690,16066311,Glen Huntly Primary School,418.14061814033823,569.0671276404237
6691,16066306,Trinity Catholic School,145.10339030786236,350.6835043382321
6692,16066287,St Mary's School,329.8929294190519,384.9833601106864
6693,16066283,Clifton Springs Primary School,1333.8356959222997,1465.5021756304513
6694,16066282,Wyndham Vale Primary School,410.0743145620894,1175.3792686902827
6695,16066273,King's College,1022.9611901041236,1454.9216951022572
6696,16066272,Our Lady of Sion College,807.7524816568852,923.4386762192053
6697,16066267,Garrang Wilam Primary School,951.363526681424,1669.8120051994947
6698,16066260,Vermont Secondary College,732.6452654884616,1217.0523588496355
6699,15178199,The King David School - Junior School,644.0338906280087,908.1774050679232
6700,16066249,McClelland Secondary College,427.9338721328233,543.6562595383006
6701,16066248,Heathdale Christian College - Melton Campus,435.576375452804,646.4367195150486
6702,16066246,St Justin's School,850.5667934788694,1228.8282631668906
6703,9456525,Eltham College - Lonsdale Street Campus,557.4003474744117,667.3792062830788
6704,16066221,Brunswick South West Primary School,718.2332714615271,977.5196215050104
6705,16066225,Morwell Central Primary School,530.1670342241841,647.7551914749637
6706,16066224,St Oliver Plunkett's School,619.1763396095837,745.0922431661098
6707,16066222,Rosebud Primary School,966.3867454785576,1239.3898725988445
6708,10610874,Brunswick South West Primary School,718.2332714615271,977.5196215050104
6709,15703400,Wilandra Rise Primary School,662.0394037702614,792.4485922732547
6710,16066209,St Dominic's School,489.31419535284,550.136669195038
6711,16066206,Kalinda Primary School,572.0326178175817,820.5936799444456
6712,16066203,River Nile School,267.6001944277816,361.3354113020407
6713,16066200,St Leonards Primary School,556.9199507480854,7288.921587121517
6714,14825508,Doncaster Primary School,469.9160515918107,903.3483206538118
6715,16066185,Taylors Lakes Primary School,285.8302329914406,646.5726439270294
6716,15133477,Ramlegh Park Primary School,297.68537235565464,1390.7688996566822
6717,16066183,Greensborough Secondary College,544.3013324591882,751.0910432113487
6718,15970231,Christian College Geelong - Junior School – Belmont,770.0530846869411,936.70587153719
6719,16066180,Macarthur Street Primary School,303.65749402807506,655.1904675001605
6720,16066167,Camberwell Girls Grammar School,729.4703533872031,791.9669201117116
6721,16066162,St Theresa's School,462.61082949015287,584.9978396866994
6722,15783512,St Joseph's School,455.91053692703696,948.6350329568794
6723,16066159,Doncaster Primary School,320.6683150268906,602.319810028884
6724,16066152,Carlton Gardens Primary School,573.16224530765,706.891069290977
6725,16066142,Surfside Primary School,1693.1666279157648,3348.86843407788
6726,16066141,Bayswater North Primary School,415.5561292960749,1935.2078519037816
6727,16066139,Northern College of the Arts and Technology,738.6365812750491,951.731617355846
6728,16066137,Doncaster Secondary College,348.57742723789346,665.3759551857755
6729,16066130,John Monash Science School,961.476902023844,1350.6598887345865
6730,16066123,Overport Primary School,561.6763283243197,635.9063488186513
6731,15348501,Antonine College - Cedar Campus,503.1203919872133,664.4433637376227
6732,16066117,Village School,977.0097753223188,1329.5058038276645
6733,16019459,Richmond High School,358.33403984012574,457.13151055140446
6734,16066116,Eltham College - Lonsdale Street Campus,207.21609934175137,468.3057073257278
6735,16066115,Carlton Gardens Primary School,702.2093131775608,735.5752835772615
6736,16066091,SEDA College (Victoria) - J.E Moore Park Campus,561.2140789602546,675.4647989225871
6737,16066093,St Joachim's School,658.9310453458925,1128.1292626454413
6738,16066090,Tombolo Academy,700.6061282317617,1001.1539490965482
6739,16066086,Oxley Christian College,278.8149642450689,842.3835444742966
6740,16066084,Djerriwarrh Community & Education Services - Djerriwarrh Community College,370.3248614861195,641.1042414738653
6741,16066069,Boort District P-12 School,254.7558463892595,254.7558463892595
6742,16066076,Chairo Christian School - Drouin East Campus,1468.5704367267335,1651.3076476836522
6743,16066063,Wembley Primary School,1030.001320356748,1241.287779676263
6744,16066062,St Mary's School,218.6875017849258,273.42033486732777
6745,15595692,Bundoora Secondary College,1048.6892655059637,1191.2863996618391
6746,16064390,Brunswick East Primary School,247.4485558549112,666.1351357507478
6747,16066043,SEDA College (Victoria),518.2576438697369,813.4794096990631
6748,16066040,Chatham Primary School,338.1936813969956,607.824507352131
6749,15997016,Sacred Heart School,601.1916706740099,850.4291005572072
6750,16066038,Benton Junior College,629.2574236838626,2178.921564293442
6751,16066021,Sunshine Harvester Primary School,418.16756975304384,522.680170239283
